date,time,fix,quality,lat,long,speed(k),angle,elev,sats,pyron,weight
date,time,fix,quality,lat,long,speed(k),angle,elev,sats,pyron,weight

0/0/0,17:46:55,0,1,45.058952331, -123.200553894,0.00,0.00,100.60,8,1352.00,
9/28/18,17:46:59,1,1,45.059001922, -123.200584411,0.22,72.84,100.10,8,1303.00,
9/28/18,17:47:3,1,1,45.059001922, -123.200584411,0.34,53.17,102.10,8,1225.00,
9/28/18,17:47:10,1,1,45.059001922, -123.200584411,0.20,23.20,106.60,7,1264.00,
9/28/18,17:47:15,1,1,45.058982849, -123.200584411,0.20,23.20,109.20,7,1313.00,
9/28/18,17:47:24,1,1,45.059123992, -123.200454711,0.20,23.20,100.00,8,1308.00,
9/28/18,17:47:28,1,1,45.059123992, -123.200454711,0.16,122.70,99.60,9,1268.00,
9/28/18,17:47:34,1,1,45.059131622, -123.200454711,0.09,113.20,98.50,9,1215.00,
9/28/18,17:47:40,1,1,45.059131622, -123.200454711,0.15,114.88,98.50,9,1259.00,
9/28/18,17:47:46,1,1,45.059131622, -123.200439453,0.13,97.45,98.50,9,1307.00,
9/28/18,17:47:52,1,1,45.059123992, -123.200469970,0.05,64.64,98.50,9,1292.00,
9/28/18,17:48:0,1,1,45.059116363, -123.200508117,0.02,101.50,98.50,9,1307.00,
9/28/18,17:48:4,1,1,45.059123992, -123.200553894,0.01,41.06,98.50,9,1297.00,
9/28/18,17:48:10,1,1,45.059146881, -123.200599670,0.01,180.15,90.20,9,1254.00,
9/28/18,17:48:15,1,1,45.059154510, -123.200614929,0.01,92.97,90.20,9,1302.00,
9/28/18,17:48:22,1,1,45.059154510, -123.200614929,0.01,166.54,88.10,9,1302.00,
9/28/18,17:48:30,1,1,45.059154510, -123.200637817,0.02,326.78,88.10,9,1302.00,
9/28/18,17:48:38,1,1,45.059154510, -123.200637817,0.01,210.92,88.00,9,1302.00,
9/28/18,17:48:46,1,1,45.059162139, -123.200637817,0.00,11.78,88.00,9,1302.00,
9/28/18,17:48:47,1,1,45.059162139, -123.200637817,0.00,11.78,87.90,9,1234.00,
9/28/18,17:48:51,1,1,45.059162139, -123.200637817,0.01,358.33,87.90,9,1234.00,
